sample,x_input,y_output
       9375,-19122,-18579
       9376,-17113,-17135
       9377,-15047,-15593
       9378,-12931,-13956
       9379,-10772,-12229
       9380, -8577,-10419
       9381, -6354, -8055
       9382, -4110, -6096
       9383, -1852, -4090
       9384,   411, -1540
       9385,  2674,     0
       9386,  4928,  2564
       9387,  7165,  4595
       9388,  9379,  6590
       9389, 11561,  9013
       9390, 13705, 10879
       9391, 15804, 12669
       9392, 17851, 14374
       9393, 19838, 15987
       9394, 21759, 17505
       9395, 23608, 18925
       9396, 25379, 20246
       9397, 27066, 21171
       9398, 28663, 22042
       9399, 30165, 22860
       9400, 31567, 23626
       9401, 32767, 24341
       9402, 32767, 24791
       9403, 32767, 24791
       9404, 32767, 24791
       9405, 32767, 24791
       9406, 32767, 24791
       9407, 32767, 24791
       9408, 32767, 24791
       9409, 32767, 24791
       9410, 32767, 24791
       9411, 32767, 24791
       9412, 32767, 24791
       9413, 32767, 24791
       9414, 32767, 24791
       9415, 32767, 24791
       9416, 32767, 24791
       9417, 32767, 24791
       9418, 32767, 24791
       9419, 32767, 24791
       9420, 32767, 24791
       9421, 32767, 24791
       9422, 31810, 24791
       9423, 30427, 24569
       9424, 28943, 23870
       9425, 27363, 23121
       9426, 25692, 22321
       9427, 23936, 21468
       9428, 22101, 20246
       9429, 20192, 19264
       9430, 18216, 17870
       9431, 16180, 16376
       9432, 14091, 14786
       9433, 11954, 13103
       9434,  9778, 11334
       9435,  7570,  9486
       9436,  5336,  7082
       9437,  3085,  5098
       9438,   823,  3074
       9439, -1440,   513
       9440, -3700, -1027
       9441, -5947, -3583
       9442, -8175, -5598
       9443,-10375, -7570
       9444,-12541, -9955
       9445,-14666,-11784
       9446,-16741,-13532
       9447,-18762,-15192
       9448,-20720,-16759
       9449,-22609,-18228
       9450,-24423,-19598
       9451,-26157,-20560
       9452,-27803,-21758
       9453,-29358,-22593
       9454,-30815,-23376
       9455,-32169,-24108
       9456,-32767,-24569
       9457,-32767,-24791
       9458,-32767,-24791
       9459,-32767,-24791
       9460,-32767,-24791
       9461,-32767,-24791
       9462,-32767,-24791
       9463,-32767,-24791
       9464,-32767,-24791
       9465,-32767,-24791
       9466,-32767,-24791
       9467,-32767,-24791
       9468,-32767,-24791
       9469,-32767,-24791
       9470,-32767,-24791
       9471,-32767,-24791
       9472,-32767,-24791
       9473,-32767,-24791
       9474,-32767,-24791
       9475,-32767,-24791
       9476,-32521,-24791
       9477,-31194,-24791
       9478,-29765,-24108
       9479,-28237,-23626
       9480,-26615,-22860
       9481,-24904,-21758
       9482,-23111,-20869
       9483,-21242,-19925
       9484,-19302,-18579
       9485,-17298,-17135
       9486,-15237,-15593
       9487,-13125,-13956
       9488,-10970,-12229
       9489, -8778,-10419
       9490, -6557, -8536
       9491, -4314, -6096
       9492, -2057, -4090
       9493,   205, -2053
       9494,  2468,     0
       9495,  4723,  2053
       9496,  6963,  4595
       9497,  9179,  6590
       9498, 11364,  8536
       9499, 13512, 10879
       9500, 15616, 12669
       9501, 17667, 14374
       9502, 19660, 15987
       9503, 21587, 17505
       9504, 23443, 18925
       9505, 25222, 19925
       9506, 26916, 21171
       9507, 28522, 22042
       9508, 30032, 22860
       9509, 31443, 23626
       9510, 32750, 24341
       9511, 32767, 24791
       9512, 32767, 24791
       9513, 32767, 24791
       9514, 32767, 24791
       9515, 32767, 24791
       9516, 32767, 24791
       9517, 32767, 24791
       9518, 32767, 24791
       9519, 32767, 24791
       9520, 32767, 24791
       9521, 32767, 24791
       9522, 32767, 24791
       9523, 32767, 24791
       9524, 32767, 24791
       9525, 32767, 24791
       9526, 32767, 24791
       9527, 32767, 24791
       9528, 32767, 24791
       9529, 32767, 24791
       9530, 32767, 24791
       9531, 31931, 24791
       9532, 30557, 24569
       9533, 29082, 23870
       9534, 27511, 23121
       9535, 25848, 22321
       9536, 24099, 21468
       9537, 22271, 20560
       9538, 20369, 19264
       9539, 18399, 17870
       9540, 16368, 16376
       9541, 14283, 14786
       9542, 12150, 13103
       9543,  9977, 11334
       9544,  7771,  9486
       9545,  5540,  7570
       9546,  3290,  5098
       9547,  1029,  3074
       9548, -1235,  1027
       9549, -3495, -1027
       9550, -5744, -3074
       9551, -7973, -5598
       9552,-10176, -7570
       9553,-12346, -9486
       9554,-14474,-11784
       9555,-16555,-13532
       9556,-18580,-15192
       9557,-20544,-16759
       9558,-22440,-18228
       9559,-24262,-19264
       9560,-26003,-20560
       9561,-27657,-21468
       9562,-29220,-22593
       9563,-30686,-23376
       9564,-32051,-23870
       9565,-32767,-24569
       9566,-32767,-24791
       9567,-32767,-24791
       9568,-32767,-24791
       9569,-32767,-24791
       9570,-32767,-24791
       9571,-32767,-24791
       9572,-32767,-24791
       9573,-32767,-24791
       9574,-32767,-24791
       9575,-32767,-24791
       9576,-32767,-24791
       9577,-32767,-24791
       9578,-32767,-24791
       9579,-32767,-24791
       9580,-32767,-24791
       9581,-32767,-24791
       9582,-32767,-24791
       9583,-32767,-24791
       9584,-32767,-24791
       9585,-32636,-24791
       9586,-31319,-24791
       9587,-29899,-24341
       9588,-28379,-23626
       9589,-26766,-22860
       9590,-25063,-22042
       9591,-23278,-20869
       9592,-21415,-19925
       9593,-19481,-18579
       9594,-17483,-17505
       9595,-15426,-15987
       9596,-13319,-14374
       9597,-11167,-12669
       9598, -8978,-10419
       9599, -6760, -8536
       9600, -4519, -6590
       9601, -2263, -4090
       9602,     0, -2053
       9603,  2263,     0
       9604,  4519,  2053
       9605,  6760,  4090
       9606,  8978,  6590
       9607, 11167,  8536
       9608, 13319, 10419
       9609, 15426, 12669
       9610, 17483, 14374
       9611, 19481, 15987
       9612, 21415, 17505
       9613, 23278, 18579
       9614, 25063, 19925
       9615, 26766, 20869
       9616, 28379, 22042
       9617, 29899, 22860
       9618, 31319, 23626
       9619, 32636, 24341
       9620, 32767, 24791
       9621, 32767, 24791
       9622, 32767, 24791
       9623, 32767, 24791
       9624, 32767, 24791
       9625, 32767, 24791
       9626, 32767, 24791
       9627, 32767, 24791
       9628, 32767, 24791
       9629, 32767, 24791
       9630, 32767, 24791
       9631, 32767, 24791
       9632, 32767, 24791
       9633, 32767, 24791
       9634, 32767, 24791
       9635, 32767, 24791
       9636, 32767, 24791
       9637, 32767, 24791
       9638, 32767, 24791
       9639, 32767, 24791
       9640, 32051, 24791
       9641, 30686, 24569
       9642, 29220, 23870
       9643, 27657, 23376
       9644, 26003, 22593
       9645, 24262, 21468
       9646, 22440, 20560
       9647, 20544, 19264
       9648, 18580, 18228
       9649, 16555, 16759
       9650, 14474, 15192
       9651, 12346, 13532
       9652, 10176, 11784
       9653,  7973,  9486
       9654,  5744,  7570
       9655,  3495,  5598
       9656,  1235,  3074
       9657, -1029,  1027
       9658, -3290, -1027
       9659, -5540, -3074
       9660, -7771, -5098
       9661, -9977, -7570
       9662,-12150, -9486
       9663,-14283,-11334
       9664,-16368,-13103
       9665,-18399,-14786
       9666,-20369,-16376
       9667,-22271,-17870
       9668,-24099,-19264
       9669,-25848,-20560
       9670,-27511,-21468
       9671,-29082,-22321
       9672,-30557,-23121
       9673,-31931,-23870
       9674,-32767,-24569
       9675,-32767,-24791
       9676,-32767,-24791
       9677,-32767,-24791
       9678,-32767,-24791
       9679,-32767,-24791
       9680,-32767,-24791
       9681,-32767,-24791
       9682,-32767,-24791
       9683,-32767,-24791
       9684,-32767,-24791
       9685,-32767,-24791
       9686,-32767,-24791
       9687,-32767,-24791
       9688,-32767,-24791
       9689,-32767,-24791
       9690,-32767,-24791
       9691,-32767,-24791
       9692,-32767,-24791
       9693,-32767,-24791
       9694,-32750,-24791
       9695,-31443,-24791
       9696,-30032,-24341
       9697,-28522,-23626
       9698,-26916,-22860
       9699,-25222,-22042
       9700,-23443,-21171
       9701,-21587,-19925
       9702,-19660,-18925
       9703,-17667,-17505
       9704,-15616,-15987
       9705,-13512,-14374
       9706,-11364,-12669
       9707, -9179,-10879
       9708, -6963, -8536
       9709, -4723, -6590
       9710, -2468, -4595
       9711,  -205, -2053
       9712,  2057,     0
       9713,  4314,  2053
       9714,  6557,  4090
       9715,  8778,  6096
       9716, 10970,  8536
       9717, 13125, 10419
       9718, 15237, 12229
       9719, 17298, 13956
       9720, 19302, 15593
       9721, 21242, 17135
       9722, 23111, 18579
       9723, 24904, 19925
       9724, 26615, 20869
       9725, 28237, 21758
       9726, 29765, 22860
       9727, 31194, 23626
       9728, 32521, 24108
       9729, 32767, 24791
       9730, 32767, 24791
       9731, 32767, 24791
       9732, 32767, 24791
       9733, 32767, 24791
       9734, 32767, 24791
       9735, 32767, 24791
       9736, 32767, 24791
       9737, 32767, 24791
       9738, 32767, 24791
       9739, 32767, 24791
       9740, 32767, 24791
       9741, 32767, 24791
       9742, 32767, 24791
       9743, 32767, 24791
       9744, 32767, 24791
       9745, 32767, 24791
       9746, 32767, 24791
       9747, 32767, 24791
       9748, 32767, 24791
       9749, 32169, 24791
       9750, 30815, 24569
       9751, 29358, 24108
       9752, 27803, 23376
       9753, 26157, 22593
       9754, 24423, 21758
       9755, 22609, 20560
       9756, 20720, 19598
       9757, 18762, 18228
       9758, 16741, 16759
       9759, 14666, 15192
       9760, 12541, 13532
       9761, 10375, 11784
       9762,  8175,  9955
       9763,  5947,  7570
       9764,  3700,  5598
       9765,  1440,  3583
       9766,  -823,  1027
       9767, -3085,  -513
       9768, -5336, -3074
       9769, -7570, -5098
       9770, -9778, -7082
       9771,-11954, -9486
       9772,-14091,-11334
       9773,-16180,-13103
       9774,-18216,-14786
       9775,-20192,-16376
       9776,-22101,-17870
       9777,-23936,-19264
       9778,-25692,-20246
       9779,-27363,-21468
       9780,-28943,-22321
       9781,-30427,-23121
       9782,-31810,-23870
       9783,-32767,-24569
       9784,-32767,-24791
       9785,-32767,-24791
       9786,-32767,-24791
       9787,-32767,-24791
       9788,-32767,-24791
       9789,-32767,-24791
       9790,-32767,-24791
       9791,-32767,-24791
       9792,-32767,-24791
       9793,-32767,-24791
       9794,-32767,-24791
       9795,-32767,-24791
       9796,-32767,-24791
       9797,-32767,-24791
       9798,-32767,-24791
       9799,-32767,-24791
       9800,-32767,-24791
       9801,-32767,-24791
       9802,-32767,-24791
       9803,-32767,-24791
       9804,-31567,-24791
       9805,-30165,-24341
       9806,-28663,-23626
       9807,-27066,-22860
       9808,-25379,-22042
       9809,-23608,-21171
       9810,-21759,-20246
       9811,-19838,-18925
       9812,-17851,-17505
       9813,-15804,-15987
       9814,-13705,-14374
       9815,-11561,-12669
       9816, -9379,-10879
       9817, -7165, -9013
       9818, -4928, -6590
       9819, -2674, -4595
       9820,  -411, -2564
       9821,  1852,     0
       9822,  4110,  1540
       9823,  6354,  4090
       9824,  8577,  6096
       9825, 10772,  8055
       9826, 12931, 10419
       9827, 15047, 12229
       9828, 17113, 13956
       9829, 19122, 15593
       9830, 21068, 17135
       9831, 22945, 18579
       9832, 24745, 19598
       9833, 26463, 20869
       9834, 28093, 21758
       9835, 29630, 22593
       9836, 31069, 23376
       9837, 32404, 24108
       9838, 32767, 24791
       9839, 32767, 24791
       9840, 32767, 24791
       9841, 32767, 24791
       9842, 32767, 24791
       9843, 32767, 24791
       9844, 32767, 24791
       9845, 32767, 24791
       9846, 32767, 24791
       9847, 32767, 24791
       9848, 32767, 24791
       9849, 32767, 24791
       9850, 32767, 24791
       9851, 32767, 24791
       9852, 32767, 24791
       9853, 32767, 24791
       9854, 32767, 24791
       9855, 32767, 24791
       9856, 32767, 24791
       9857, 32767, 24791
       9858, 32287, 24791
       9859, 30942, 24791
       9860, 29494, 24108
       9861, 27948, 23376
       9862, 26310, 22593
       9863, 24584, 21758
       9864, 22777, 20869
       9865, 20894, 19598
       9866, 18942, 18228
       9867, 16927, 16759
       9868, 14856, 15593
       9869, 12736, 13956
       9870, 10574, 11784
       9871,  8376,  9955
       9872,  6151,  8055
       9873,  3905,  6096
       9874,  1646,  3583
